timestamp,temperatura,ec
2026-04-21T21:59:00+00:00,16.07,2.178
2026-04-21T22:00:00+00:00,16.71,2.136
2026-04-21T22:01:00+00:00,16.41,2.074
2026-04-21T22:02:00+00:00,17.08,2.118
2026-04-21T22:03:00+00:00,15.99,2.124
2026-04-21T22:04:00+00:00,16.06,2.236
2026-04-21T22:05:00+00:00,16.13,2.1
2026-04-21T22:06:00+00:00,16.39,2.039
2026-04-21T22:07:00+00:00,16.33,2.123
2026-04-21T22:08:00+00:00,15.85,2.234
2026-04-21T22:09:00+00:00,15.54,2.153
2026-04-21T22:10:00+00:00,16.36,2.143
2026-04-21T22:11:00+00:00,16.46,2.188
2026-04-21T22:12:00+00:00,15.89,2.067
2026-04-21T22:13:00+00:00,16.17,2.17
2026-04-21T22:14:00+00:00,16.41,2.136
2026-04-21T22:15:00+00:00,16.67,2.111
2026-04-21T22:16:00+00:00,16.58,2.094
2026-04-21T22:17:00+00:00,16.0,2.137
2026-04-21T22:18:00+00:00,16.43,2.173
2026-04-21T22:19:00+00:00,16.39,2.106
2026-04-21T22:20:00+00:00,15.99,2.072
2026-04-21T22:21:00+00:00,15.62,2.11
2026-04-21T22:22:00+00:00,16.59,2.139
2026-04-21T22:23:00+00:00,16.25,2.205
2026-04-21T22:24:00+00:00,16.56,2.214
2026-04-21T22:25:00+00:00,15.44,2.1
2026-04-21T22:26:00+00:00,15.98,2.163
2026-04-21T22:27:00+00:00,15.96,2.139
2026-04-21T22:28:00+00:00,15.42,2.123
2026-04-21T22:29:00+00:00,16.11,2.055
2026-04-21T22:30:00+00:00,16.07,2.169
2026-04-21T22:31:00+00:00,16.18,2.144
2026-04-21T22:32:00+00:00,16.04,2.136
2026-04-21T22:33:00+00:00,15.8,2.098
2026-04-21T22:34:00+00:00,16.17,2.142
2026-04-21T22:35:00+00:00,15.75,2.097
2026-04-21T22:36:00+00:00,16.32,2.02
2026-04-21T22:37:00+00:00,15.67,2.108
2026-04-21T22:38:00+00:00,15.26,2.11
2026-04-21T22:39:00+00:00,16.57,2.103
2026-04-21T22:40:00+00:00,15.88,2.169
2026-04-21T22:41:00+00:00,15.63,2.094
2026-04-21T22:42:00+00:00,15.79,2.115
2026-04-21T22:43:00+00:00,15.59,2.186
2026-04-21T22:44:00+00:00,15.51,2.12
2026-04-21T22:45:00+00:00,16.06,2.139
2026-04-21T22:46:00+00:00,15.71,2.098
2026-04-21T22:47:00+00:00,15.85,2.157
2026-04-21T22:48:00+00:00,15.13,2.178
2026-04-21T22:49:00+00:00,15.62,2.188
2026-04-21T22:50:00+00:00,15.84,2.115
2026-04-21T22:51:00+00:00,16.1,2.098
2026-04-21T22:52:00+00:00,16.13,2.143
2026-04-21T22:53:00+00:00,15.11,2.175
2026-04-21T22:54:00+00:00,16.32,2.095
2026-04-21T22:55:00+00:00,14.8,2.118
2026-04-21T22:56:00+00:00,16.06,2.166
2026-04-21T22:57:00+00:00,16.33,2.166
2026-04-21T22:58:00+00:00,15.98,2.045
2026-04-21T22:59:00+00:00,15.92,2.128
2026-04-21T23:00:00+00:00,15.62,2.105
2026-04-21T23:01:00+00:00,15.87,2.108
2026-04-21T23:02:00+00:00,15.0,2.126
2026-04-21T23:03:00+00:00,15.62,2.11
2026-04-21T23:04:00+00:00,15.21,2.096
2026-04-21T23:05:00+00:00,16.12,2.15
2026-04-21T23:06:00+00:00,15.59,2.152
2026-04-21T23:07:00+00:00,16.03,2.219
2026-04-21T23:08:00+00:00,15.31,2.192
2026-04-21T23:09:00+00:00,15.88,2.185
2026-04-21T23:10:00+00:00,15.91,2.099
2026-04-21T23:11:00+00:00,15.8,2.143
2026-04-21T23:12:00+00:00,15.88,2.073
2026-04-21T23:13:00+00:00,15.97,2.135
2026-04-21T23:14:00+00:00,15.96,2.139
2026-04-21T23:15:00+00:00,15.27,2.2
2026-04-21T23:16:00+00:00,15.71,2.176
2026-04-21T23:17:00+00:00,15.86,2.107
2026-04-21T23:18:00+00:00,15.59,2.136
2026-04-21T23:19:00+00:00,15.64,2.129
2026-04-21T23:20:00+00:00,15.61,2.074
2026-04-21T23:21:00+00:00,15.16,2.055
2026-04-21T23:22:00+00:00,16.07,2.142
2026-04-21T23:23:00+00:00,15.05,2.075
2026-04-21T23:24:00+00:00,15.99,2.064
2026-04-21T23:25:00+00:00,15.74,2.158
2026-04-21T23:26:00+00:00,15.92,2.107
2026-04-21T23:27:00+00:00,15.86,2.142
2026-04-21T23:28:00+00:00,15.75,2.116
2026-04-21T23:29:00+00:00,15.51,2.06
2026-04-21T23:30:00+00:00,15.81,2.128
2026-04-21T23:31:00+00:00,16.04,2.183
2026-04-21T23:32:00+00:00,15.86,2.169
2026-04-21T23:33:00+00:00,16.06,2.037
2026-04-21T23:34:00+00:00,15.04,2.073
2026-04-21T23:35:00+00:00,15.41,2.058
2026-04-21T23:36:00+00:00,15.53,2.117
2026-04-21T23:37:00+00:00,15.19,2.121
2026-04-21T23:38:00+00:00,15.4,2.144
2026-04-21T23:39:00+00:00,15.98,2.198
2026-04-21T23:40:00+00:00,15.62,2.089
2026-04-21T23:41:00+00:00,14.54,2.069
2026-04-21T23:42:00+00:00,16.16,2.063
2026-04-21T23:43:00+00:00,15.8,2.114
2026-04-21T23:44:00+00:00,16.05,2.145
2026-04-21T23:45:00+00:00,15.49,2.101
2026-04-21T23:46:00+00:00,14.67,2.12
2026-04-21T23:47:00+00:00,15.27,2.132
2026-04-21T23:48:00+00:00,15.19,2.158
2026-04-21T23:49:00+00:00,15.44,2.152
2026-04-21T23:50:00+00:00,15.33,2.043
2026-04-21T23:51:00+00:00,15.01,2.094
2026-04-21T23:52:00+00:00,15.45,2.141
2026-04-21T23:53:00+00:00,15.42,2.112
2026-04-21T23:54:00+00:00,15.03,2.172
2026-04-21T23:55:00+00:00,15.1,2.075
2026-04-21T23:56:00+00:00,15.27,2.138
2026-04-21T23:57:00+00:00,15.4,2.231
2026-04-21T23:58:00+00:00,15.54,2.057
2026-04-21T23:59:00+00:00,15.31,2.165
2026-04-22T00:00:00+00:00,15.2,2.116
2026-04-22T00:01:00+00:00,15.95,2.173
2026-04-22T00:02:00+00:00,15.31,2.161
2026-04-22T00:03:00+00:00,15.4,2.134
2026-04-22T00:04:00+00:00,15.87,2.114
2026-04-22T00:05:00+00:00,15.71,2.064
2026-04-22T00:06:00+00:00,15.49,2.14
2026-04-22T00:07:00+00:00,15.94,2.101
2026-04-22T00:08:00+00:00,15.39,2.071
2026-04-22T00:09:00+00:00,15.47,2.121
2026-04-22T00:10:00+00:00,16.08,2.026
2026-04-22T00:11:00+00:00,15.55,2.132
2026-04-22T00:12:00+00:00,15.19,2.082
2026-04-22T00:13:00+00:00,15.61,2.158
2026-04-22T00:14:00+00:00,15.22,2.104
2026-04-22T00:15:00+00:00,15.56,2.007
2026-04-22T00:16:00+00:00,15.9,2.103
2026-04-22T00:17:00+00:00,16.03,2.093
2026-04-22T00:18:00+00:00,15.69,1.963
2026-04-22T00:19:00+00:00,15.34,2.186
2026-04-22T00:20:00+00:00,15.44,2.147
2026-04-22T00:21:00+00:00,15.83,2.075
2026-04-22T00:22:00+00:00,15.78,2.041
2026-04-22T00:23:00+00:00,15.85,2.172
2026-04-22T00:24:00+00:00,15.56,2.168
2026-04-22T00:25:00+00:00,15.69,2.174
2026-04-22T00:26:00+00:00,15.78,2.122
2026-04-22T00:27:00+00:00,15.33,2.106
2026-04-22T00:28:00+00:00,15.46,2.15
2026-04-22T00:29:00+00:00,15.55,2.141
2026-04-22T00:30:00+00:00,15.62,2.212
2026-04-22T00:31:00+00:00,15.46,2.023
2026-04-22T00:32:00+00:00,15.52,2.116
2026-04-22T00:33:00+00:00,15.72,2.136
2026-04-22T00:34:00+00:00,15.61,2.127
2026-04-22T00:35:00+00:00,15.06,2.191
2026-04-22T00:36:00+00:00,16.22,2.139
2026-04-22T00:37:00+00:00,14.9,2.03
2026-04-22T00:38:00+00:00,15.5,2.111
2026-04-22T00:39:00+00:00,15.88,2.062
2026-04-22T00:40:00+00:00,15.44,2.116
2026-04-22T00:41:00+00:00,15.53,2.139
2026-04-22T00:42:00+00:00,15.89,2.014
2026-04-22T00:43:00+00:00,15.7,2.089
2026-04-22T00:44:00+00:00,15.43,2.16
2026-04-22T00:45:00+00:00,15.46,2.108
2026-04-22T00:46:00+00:00,16.14,2.082
2026-04-22T00:47:00+00:00,15.51,2.096
2026-04-22T00:48:00+00:00,15.65,2.16
2026-04-22T00:49:00+00:00,15.75,2.119
2026-04-22T00:50:00+00:00,15.38,2.078
2026-04-22T00:51:00+00:00,15.03,2.13
2026-04-22T00:52:00+00:00,15.72,2.1
2026-04-22T00:53:00+00:00,15.79,2.102
2026-04-22T00:54:00+00:00,16.22,2.099
2026-04-22T00:55:00+00:00,15.78,2.065
2026-04-22T00:56:00+00:00,15.77,2.124
2026-04-22T00:57:00+00:00,15.83,2.26
2026-04-22T00:58:00+00:00,15.14,2.066
2026-04-22T00:59:00+00:00,15.53,2.1
2026-04-22T01:00:00+00:00,16.31,2.044
2026-04-22T01:01:00+00:00,15.26,2.133
2026-04-22T01:02:00+00:00,15.35,2.141
2026-04-22T01:03:00+00:00,15.88,2.116
2026-04-22T01:04:00+00:00,15.49,2.1
2026-04-22T01:05:00+00:00,16.14,2.197
2026-04-22T01:06:00+00:00,15.75,2.118
2026-04-22T01:07:00+00:00,16.02,2.139
2026-04-22T01:08:00+00:00,15.87,2.137
2026-04-22T01:09:00+00:00,15.57,2.017
2026-04-22T01:10:00+00:00,16.09,2.082
2026-04-22T01:11:00+00:00,15.69,2.08
2026-04-22T01:12:00+00:00,16.45,2.138
2026-04-22T01:13:00+00:00,16.11,2.128
2026-04-22T01:14:00+00:00,15.84,2.077
2026-04-22T01:15:00+00:00,16.39,2.071
2026-04-22T01:16:00+00:00,16.47,2.125
2026-04-22T01:17:00+00:00,15.66,2.136
2026-04-22T01:18:00+00:00,15.99,2.093
2026-04-22T01:19:00+00:00,16.15,2.06
2026-04-22T01:20:00+00:00,15.96,2.159
2026-04-22T01:21:00+00:00,16.04,2.167
2026-04-22T01:22:00+00:00,16.3,2.076
2026-04-22T01:23:00+00:00,16.17,2.102
2026-04-22T01:24:00+00:00,16.4,2.159
2026-04-22T01:25:00+00:00,16.21,2.213
2026-04-22T01:26:00+00:00,15.39,2.004
2026-04-22T01:27:00+00:00,15.88,2.105
2026-04-22T01:28:00+00:00,15.85,2.097
2026-04-22T01:29:00+00:00,16.02,2.088
2026-04-22T01:30:00+00:00,16.18,2.122
2026-04-22T01:31:00+00:00,15.58,2.097
2026-04-22T01:32:00+00:00,15.69,2.087
2026-04-22T01:33:00+00:00,15.68,2.123
2026-04-22T01:34:00+00:00,16.0,2.158
2026-04-22T01:35:00+00:00,16.08,2.145
2026-04-22T01:36:00+00:00,16.33,2.174
2026-04-22T01:37:00+00:00,15.87,2.127
2026-04-22T01:38:00+00:00,16.09,2.131
2026-04-22T01:39:00+00:00,15.84,2.011
2026-04-22T01:40:00+00:00,15.35,2.09
2026-04-22T01:41:00+00:00,16.73,2.113
2026-04-22T01:42:00+00:00,16.21,2.095
2026-04-22T01:43:00+00:00,15.25,2.108
2026-04-22T01:44:00+00:00,16.3,2.136
2026-04-22T01:45:00+00:00,16.67,2.137
2026-04-22T01:46:00+00:00,16.01,2.075
2026-04-22T01:47:00+00:00,16.34,2.082
2026-04-22T01:48:00+00:00,16.59,2.013
2026-04-22T01:49:00+00:00,16.01,2.049
2026-04-22T01:50:00+00:00,16.92,2.078
2026-04-22T01:51:00+00:00,15.83,2.145
2026-04-22T01:52:00+00:00,16.43,2.107
2026-04-22T01:53:00+00:00,16.19,2.155
2026-04-22T01:54:00+00:00,16.39,2.136
2026-04-22T01:55:00+00:00,15.55,2.101
2026-04-22T01:56:00+00:00,16.2,2.161
2026-04-22T01:57:00+00:00,15.84,2.122
2026-04-22T01:58:00+00:00,15.37,2.032
2026-04-22T01:59:00+00:00,16.38,2.199
2026-04-22T02:00:00+00:00,16.21,2.06
2026-04-22T02:01:00+00:00,15.73,2.156
2026-04-22T02:02:00+00:00,16.36,2.099
2026-04-22T02:03:00+00:00,15.93,2.074
2026-04-22T02:04:00+00:00,17.34,2.15
2026-04-22T02:05:00+00:00,16.55,2.089
2026-04-22T02:06:00+00:00,17.0,2.191
2026-04-22T02:07:00+00:00,15.92,2.13
2026-04-22T02:08:00+00:00,16.56,2.081
2026-04-22T02:09:00+00:00,16.79,2.236
2026-04-22T02:10:00+00:00,16.43,2.056
2026-04-22T02:11:00+00:00,15.9,2.138
2026-04-22T02:12:00+00:00,17.58,2.22
2026-04-22T02:13:00+00:00,15.62,2.053
2026-04-22T02:14:00+00:00,16.25,2.152
2026-04-22T02:15:00+00:00,16.25,2.061
2026-04-22T02:16:00+00:00,16.61,2.154
2026-04-22T02:17:00+00:00,16.83,2.075
2026-04-22T02:18:00+00:00,15.99,2.158
2026-04-22T02:19:00+00:00,16.53,2.129
2026-04-22T02:20:00+00:00,16.13,2.072
2026-04-22T02:21:00+00:00,17.04,2.097
2026-04-22T02:22:00+00:00,16.95,2.091
2026-04-22T02:23:00+00:00,16.85,2.182
2026-04-22T02:24:00+00:00,17.04,2.083
2026-04-22T02:25:00+00:00,17.14,2.107
2026-04-22T02:26:00+00:00,15.62,2.01
2026-04-22T02:27:00+00:00,17.21,2.126
2026-04-22T02:28:00+00:00,16.0,2.063
2026-04-22T02:29:00+00:00,16.77,2.098
2026-04-22T02:30:00+00:00,16.84,2.084
2026-04-22T02:31:00+00:00,17.05,2.181
2026-04-22T02:32:00+00:00,16.65,2.104
2026-04-22T02:33:00+00:00,16.56,2.087
2026-04-22T02:34:00+00:00,16.59,2.031
2026-04-22T02:35:00+00:00,16.59,2.118
2026-04-22T02:36:00+00:00,16.89,2.119
2026-04-22T02:37:00+00:00,16.76,2.079
2026-04-22T02:38:00+00:00,16.62,2.112
2026-04-22T02:39:00+00:00,17.24,2.14
2026-04-22T02:40:00+00:00,16.63,2.058
2026-04-22T02:41:00+00:00,16.95,2.114
2026-04-22T02:42:00+00:00,16.38,2.048
2026-04-22T02:43:00+00:00,17.26,2.196
2026-04-22T02:44:00+00:00,17.22,2.147
2026-04-22T02:45:00+00:00,16.45,2.122
2026-04-22T02:46:00+00:00,17.53,2.198
2026-04-22T02:47:00+00:00,16.83,2.21
2026-04-22T02:48:00+00:00,16.63,2.105
2026-04-22T02:49:00+00:00,17.6,2.142
2026-04-22T02:50:00+00:00,16.83,2.189
2026-04-22T02:51:00+00:00,17.49,2.133
2026-04-22T02:52:00+00:00,17.07,2.036
2026-04-22T02:53:00+00:00,16.56,2.214
2026-04-22T02:54:00+00:00,16.77,2.024
2026-04-22T02:55:00+00:00,17.7,2.132
2026-04-22T02:56:00+00:00,17.09,2.06
2026-04-22T02:57:00+00:00,17.25,2.037
2026-04-22T02:58:00+00:00,17.57,2.117
2026-04-22T02:59:00+00:00,16.9,2.16
2026-04-22T03:00:00+00:00,16.44,2.002
2026-04-22T03:01:00+00:00,17.39,2.028
2026-04-22T03:02:00+00:00,16.8,2.122
2026-04-22T03:03:00+00:00,17.77,2.133
2026-04-22T03:04:00+00:00,18.1,2.057
2026-04-22T03:05:00+00:00,16.85,2.084
2026-04-22T03:06:00+00:00,17.49,2.007
2026-04-22T03:07:00+00:00,18.11,2.089
2026-04-22T03:08:00+00:00,17.46,2.121
2026-04-22T03:09:00+00:00,17.86,2.147
2026-04-22T03:10:00+00:00,17.0,2.058
2026-04-22T03:11:00+00:00,16.47,2.09
2026-04-22T03:12:00+00:00,17.61,2.164
2026-04-22T03:13:00+00:00,16.82,2.11
2026-04-22T03:14:00+00:00,17.64,2.086
2026-04-22T03:15:00+00:00,18.11,2.088
2026-04-22T03:16:00+00:00,17.81,2.043
2026-04-22T03:17:00+00:00,17.9,2.185
2026-04-22T03:18:00+00:00,17.84,2.039
2026-04-22T03:19:00+00:00,17.86,2.136
2026-04-22T03:20:00+00:00,17.09,2.075
2026-04-22T03:21:00+00:00,16.99,2.111
2026-04-22T03:22:00+00:00,17.84,2.065
2026-04-22T03:23:00+00:00,17.31,2.172
2026-04-22T03:24:00+00:00,18.04,2.125
2026-04-22T03:25:00+00:00,17.88,2.031
2026-04-22T03:26:00+00:00,18.2,2.147
2026-04-22T03:27:00+00:00,17.76,2.122
2026-04-22T03:28:00+00:00,17.91,2.087
2026-04-22T03:29:00+00:00,17.31,2.034
2026-04-22T03:30:00+00:00,17.7,2.054
2026-04-22T03:31:00+00:00,17.8,2.004
2026-04-22T03:32:00+00:00,17.32,2.095
2026-04-22T03:33:00+00:00,17.8,2.208
2026-04-22T03:34:00+00:00,17.3,2.147
2026-04-22T03:35:00+00:00,17.67,2.092
2026-04-22T03:36:00+00:00,18.04,2.086
2026-04-22T03:37:00+00:00,18.01,2.161
2026-04-22T03:38:00+00:00,18.87,2.132
2026-04-22T03:39:00+00:00,17.96,2.149
2026-04-22T03:40:00+00:00,18.64,2.042
2026-04-22T03:41:00+00:00,18.15,2.16
2026-04-22T03:42:00+00:00,18.17,2.004
2026-04-22T03:43:00+00:00,18.29,2.077
2026-04-22T03:44:00+00:00,17.52,2.061
2026-04-22T03:45:00+00:00,18.36,2.076
2026-04-22T03:46:00+00:00,17.92,2.085
2026-04-22T03:47:00+00:00,17.62,2.097
2026-04-22T03:48:00+00:00,18.62,2.053
2026-04-22T03:49:00+00:00,18.19,2.057
2026-04-22T03:50:00+00:00,18.47,2.127
2026-04-22T03:51:00+00:00,17.99,2.103
2026-04-22T03:52:00+00:00,18.9,2.077
2026-04-22T03:53:00+00:00,18.73,2.045
2026-04-22T03:54:00+00:00,18.8,2.156
2026-04-22T03:55:00+00:00,18.1,2.048
2026-04-22T03:56:00+00:00,18.82,2.098
2026-04-22T03:57:00+00:00,18.63,2.184
2026-04-22T03:58:00+00:00,17.93,2.116
2026-04-22T03:59:00+00:00,19.34,2.076
2026-04-22T04:00:00+00:00,18.65,2.163
2026-04-22T04:01:00+00:00,18.99,2.041
2026-04-22T04:02:00+00:00,18.69,2.215
2026-04-22T04:03:00+00:00,18.37,2.066
2026-04-22T04:04:00+00:00,19.16,2.055
2026-04-22T04:05:00+00:00,17.88,2.17
2026-04-22T04:06:00+00:00,18.84,2.087
2026-04-22T04:07:00+00:00,19.04,2.064
2026-04-22T04:08:00+00:00,18.46,2.085
2026-04-22T04:09:00+00:00,18.76,2.083
2026-04-22T04:10:00+00:00,18.66,2.091
2026-04-22T04:11:00+00:00,19.14,2.001
2026-04-22T04:12:00+00:00,19.27,2.078
2026-04-22T04:13:00+00:00,18.39,2.109
2026-04-22T04:14:00+00:00,18.97,2.002
2026-04-22T04:15:00+00:00,18.86,2.096
2026-04-22T04:16:00+00:00,18.64,2.105
2026-04-22T04:17:00+00:00,18.72,2.072
2026-04-22T04:18:00+00:00,18.38,2.16
2026-04-22T04:19:00+00:00,19.22,2.066
2026-04-22T04:20:00+00:00,18.82,2.1
2026-04-22T04:21:00+00:00,18.96,2.052
2026-04-22T04:22:00+00:00,19.2,2.025
2026-04-22T04:23:00+00:00,19.43,2.115
2026-04-22T04:24:00+00:00,19.94,2.105
2026-04-22T04:25:00+00:00,18.87,2.077
2026-04-22T04:26:00+00:00,19.38,2.061
2026-04-22T04:27:00+00:00,19.19,1.952
2026-04-22T04:28:00+00:00,19.41,2.066
2026-04-22T04:29:00+00:00,18.61,2.142
2026-04-22T04:30:00+00:00,19.44,2.144
2026-04-22T04:31:00+00:00,19.86,2.096
2026-04-22T04:32:00+00:00,19.29,2.092
2026-04-22T04:33:00+00:00,19.16,1.996
2026-04-22T04:34:00+00:00,19.0,2.083
2026-04-22T04:35:00+00:00,18.88,2.111
2026-04-22T04:36:00+00:00,19.41,2.065
2026-04-22T04:37:00+00:00,19.75,2.138
2026-04-22T04:38:00+00:00,19.39,2.058
2026-04-22T04:39:00+00:00,19.04,2.106
2026-04-22T04:40:00+00:00,19.08,2.116
2026-04-22T04:41:00+00:00,19.64,2.037
2026-04-22T04:42:00+00:00,19.91,2.106
2026-04-22T04:43:00+00:00,18.9,2.207
2026-04-22T04:44:00+00:00,19.66,2.076
2026-04-22T04:45:00+00:00,19.67,2.153
2026-04-22T04:46:00+00:00,19.31,2.082
2026-04-22T04:47:00+00:00,19.8,2.081
2026-04-22T04:48:00+00:00,19.34,2.091
2026-04-22T04:49:00+00:00,19.66,2.174
2026-04-22T04:50:00+00:00,19.73,2.042
2026-04-22T04:51:00+00:00,19.57,2.107
2026-04-22T04:52:00+00:00,19.19,1.952
2026-04-22T04:53:00+00:00,18.74,1.99
2026-04-22T04:54:00+00:00,19.78,2.191
2026-04-22T04:55:00+00:00,19.44,2.111
2026-04-22T04:56:00+00:00,19.61,2.088
2026-04-22T04:57:00+00:00,19.81,1.995
2026-04-22T04:58:00+00:00,19.84,2.04
2026-04-22T04:59:00+00:00,19.76,2.092
2026-04-22T05:00:00+00:00,19.96,2.137
2026-04-22T05:01:00+00:00,20.7,2.174
2026-04-22T05:02:00+00:00,20.16,2.066
2026-04-22T05:03:00+00:00,20.23,2.13
2026-04-22T05:04:00+00:00,20.75,2.144
2026-04-22T05:05:00+00:00,19.92,2.01
2026-04-22T05:06:00+00:00,19.9,2.126
2026-04-22T05:07:00+00:00,20.71,2.117
2026-04-22T05:08:00+00:00,20.16,2.097
2026-04-22T05:09:00+00:00,20.57,2.045
2026-04-22T05:10:00+00:00,20.09,2.075
2026-04-22T05:11:00+00:00,20.03,2.13
2026-04-22T05:12:00+00:00,19.59,2.111
2026-04-22T05:13:00+00:00,20.64,2.217
2026-04-22T05:14:00+00:00,20.29,2.062
2026-04-22T05:15:00+00:00,20.04,2.141
2026-04-22T05:16:00+00:00,20.32,2.034
2026-04-22T05:17:00+00:00,20.27,2.115
2026-04-22T05:18:00+00:00,21.0,2.112
2026-04-22T05:19:00+00:00,20.98,2.154
2026-04-22T05:20:00+00:00,19.78,2.188
2026-04-22T05:21:00+00:00,20.56,2.063
2026-04-22T05:22:00+00:00,20.35,2.124
2026-04-22T05:23:00+00:00,21.44,2.111
2026-04-22T05:24:00+00:00,20.25,2.073
2026-04-22T05:25:00+00:00,20.43,2.091
2026-04-22T05:26:00+00:00,20.44,2.123
2026-04-22T05:27:00+00:00,20.57,2.005
2026-04-22T05:28:00+00:00,20.13,2.108
2026-04-22T05:29:00+00:00,21.04,2.042
2026-04-22T05:30:00+00:00,21.29,2.066
2026-04-22T05:31:00+00:00,20.62,2.028
2026-04-22T05:32:00+00:00,20.89,2.048
2026-04-22T05:33:00+00:00,20.13,2.065
2026-04-22T05:34:00+00:00,20.48,2.087
2026-04-22T05:35:00+00:00,20.82,2.062
2026-04-22T05:36:00+00:00,21.26,2.138
2026-04-22T05:37:00+00:00,20.33,2.005
2026-04-22T05:38:00+00:00,20.86,2.161
2026-04-22T05:39:00+00:00,20.85,2.029
2026-04-22T05:40:00+00:00,21.3,2.051
2026-04-22T05:41:00+00:00,21.38,2.041
2026-04-22T05:42:00+00:00,20.54,2.073
2026-04-22T05:43:00+00:00,20.29,2.167
2026-04-22T05:44:00+00:00,21.66,2.061
2026-04-22T05:45:00+00:00,21.16,2.143
2026-04-22T05:46:00+00:00,20.98,2.156
2026-04-22T05:47:00+00:00,21.99,2.145
2026-04-22T05:48:00+00:00,21.45,2.057
2026-04-22T05:49:00+00:00,21.19,2.102
2026-04-22T05:50:00+00:00,21.29,2.029
2026-04-22T05:51:00+00:00,21.35,2.122
2026-04-22T05:52:00+00:00,21.37,2.141
2026-04-22T05:53:00+00:00,21.28,2.043
2026-04-22T05:54:00+00:00,21.97,2.143
2026-04-22T05:55:00+00:00,21.05,2.185
2026-04-22T05:56:00+00:00,21.62,2.057
2026-04-22T05:57:00+00:00,21.79,1.98
2026-04-22T05:58:00+00:00,22.69,2.079
2026-04-22T05:59:00+00:00,21.5,2.144
2026-04-22T06:00:00+00:00,21.59,2.044
2026-04-22T06:01:00+00:00,21.16,2.112
2026-04-22T06:02:00+00:00,22.35,2.072
2026-04-22T06:03:00+00:00,21.32,2.071
2026-04-22T06:04:00+00:00,21.27,2.118
2026-04-22T06:05:00+00:00,21.6,2.183
2026-04-22T06:06:00+00:00,22.06,2.127
2026-04-22T06:07:00+00:00,21.74,2.171
2026-04-22T06:08:00+00:00,21.93,2.073
2026-04-22T06:09:00+00:00,21.88,2.039
2026-04-22T06:10:00+00:00,21.62,2.104
2026-04-22T06:11:00+00:00,22.64,2.135
2026-04-22T06:12:00+00:00,22.1,2.058
2026-04-22T06:13:00+00:00,21.54,2.097
2026-04-22T06:14:00+00:00,21.91,2.077
2026-04-22T06:15:00+00:00,21.67,2.099
2026-04-22T06:16:00+00:00,22.32,2.183
2026-04-22T06:17:00+00:00,22.39,2.126
2026-04-22T06:18:00+00:00,21.74,2.127
2026-04-22T06:19:00+00:00,22.48,2.125
2026-04-22T06:20:00+00:00,21.84,1.977
2026-04-22T06:21:00+00:00,22.77,2.145
2026-04-22T06:22:00+00:00,22.19,2.164
2026-04-22T06:23:00+00:00,22.2,2.123
2026-04-22T06:24:00+00:00,21.8,1.958
2026-04-22T06:25:00+00:00,22.56,2.122
2026-04-22T06:26:00+00:00,22.49,2.042
2026-04-22T06:27:00+00:00,22.44,2.038
2026-04-22T06:28:00+00:00,22.7,2.049
2026-04-22T06:29:00+00:00,21.97,2.138
2026-04-22T06:30:00+00:00,22.3,2.131
2026-04-22T06:31:00+00:00,22.73,2.084
2026-04-22T06:32:00+00:00,22.57,2.103
2026-04-22T06:33:00+00:00,21.69,2.187
2026-04-22T06:34:00+00:00,21.74,2.107
2026-04-22T06:35:00+00:00,22.52,2.079
2026-04-22T06:36:00+00:00,22.48,2.109
2026-04-22T06:37:00+00:00,22.35,2.126
2026-04-22T06:38:00+00:00,22.17,2.158
2026-04-22T06:39:00+00:00,22.66,2.196
2026-04-22T06:40:00+00:00,22.9,2.06
2026-04-22T06:41:00+00:00,22.92,2.091
2026-04-22T06:42:00+00:00,22.3,2.166
2026-04-22T06:43:00+00:00,22.95,2.074
2026-04-22T06:44:00+00:00,22.88,2.056
2026-04-22T06:45:00+00:00,22.61,2.051
2026-04-22T06:46:00+00:00,22.32,2.18
2026-04-22T06:47:00+00:00,22.63,2.093
2026-04-22T06:48:00+00:00,22.62,2.093
2026-04-22T06:49:00+00:00,23.24,2.063
2026-04-22T06:50:00+00:00,23.11,2.002
2026-04-22T06:51:00+00:00,22.56,2.099
2026-04-22T06:52:00+00:00,22.91,2.029
2026-04-22T06:53:00+00:00,22.43,2.086
2026-04-22T06:54:00+00:00,22.94,2.103
2026-04-22T06:55:00+00:00,22.34,2.01
2026-04-22T06:56:00+00:00,22.55,2.167
2026-04-22T06:57:00+00:00,22.83,2.113
2026-04-22T06:58:00+00:00,22.92,2.209
2026-04-22T06:59:00+00:00,22.8,2.074
2026-04-22T07:00:00+00:00,23.35,2.064
2026-04-22T07:01:00+00:00,22.18,2.187
2026-04-22T07:02:00+00:00,23.26,2.079
2026-04-22T07:03:00+00:00,22.66,2.036
2026-04-22T07:04:00+00:00,22.58,2.093
2026-04-22T07:05:00+00:00,23.81,2.043
2026-04-22T07:06:00+00:00,22.75,2.075
2026-04-22T07:07:00+00:00,23.43,2.058
2026-04-22T07:08:00+00:00,22.5,2.153
2026-04-22T07:09:00+00:00,23.18,2.074
2026-04-22T07:10:00+00:00,23.35,2.134
2026-04-22T07:11:00+00:00,23.14,2.041
2026-04-22T07:12:00+00:00,22.93,2.045
2026-04-22T07:13:00+00:00,23.52,2.03
2026-04-22T07:14:00+00:00,23.93,2.09
2026-04-22T07:15:00+00:00,24.12,2.079
2026-04-22T07:16:00+00:00,23.05,2.104
2026-04-22T07:17:00+00:00,23.15,2.085
